Name,discrete
samplenew3_00007210,angry
samplenew3_00010862,happy
samplenew4_00000083,happy
samplenew3_00067654,sad
samplenew3_00011655,happy
samplenew3_00062888,happy
samplenew3_00104719,happy
samplenew3_00043819,neutral
samplenew3_00068468,sad
samplenew3_00089297,angry
samplenew3_00001131,happy
samplenew3_00047797,sad
samplenew3_00041550,angry
samplenew3_00006739,happy
samplenew3_00019916,disgust
samplenew3_00027730,happy
samplenew3_00020248,fear
samplenew3_00015185,happy
samplenew3_00110937,neutral
samplenew3_00089468,happy
samplenew3_00004695,sad
samplenew3_00051225,happy
samplenew3_00052655,happy
samplenew3_00068543,angry
samplenew3_00073456,neutral
samplenew3_00028433,angry
samplenew3_00043918,happy
samplenew3_00024632,angry
samplenew3_00082005,happy
samplenew3_00089500,happy
samplenew3_00052209,happy
samplenew4_00006693,neutral
samplenew3_00007465,fear
samplenew3_00044531,happy
samplenew3_00073770,happy
samplenew3_00054049,happy
samplenew3_00110980,sad
samplenew3_00077957,sad
samplenew3_00087198,happy
samplenew3_00046633,happy
samplenew3_00062018,happy
samplenew3_00060396,fear
samplenew3_00078809,angry
samplenew3_00088028,happy
samplenew3_00027931,fear
samplenew3_00018741,happy
samplenew3_00002220,happy
samplenew3_00037530,happy
samplenew3_00036478,happy
samplenew3_00108859,happy
samplenew3_00038169,happy
samplenew3_00086971,happy
samplenew3_00079247,sad
samplenew3_00050537,angry
samplenew3_00049634,happy
samplenew3_00065074,sad
samplenew3_00067966,happy
samplenew3_00025100,happy
samplenew3_00056384,happy
samplenew3_00051088,happy
samplenew3_00002893,happy
samplenew3_00063971,happy
samplenew3_00010384,happy
samplenew3_00022594,happy
samplenew3_00059772,angry
samplenew3_00019529,happy
samplenew3_00104489,happy
samplenew3_00059081,sad
samplenew4_00010142,happy
samplenew3_00054877,happy
samplenew3_00038513,happy
samplenew3_00053872,neutral
samplenew3_00003725,happy
samplenew3_00082778,happy
samplenew4_00007879,neutral
samplenew3_00107810,sad
samplenew3_00076192,happy
samplenew3_00106179,happy
samplenew3_00028285,happy
samplenew3_00077273,happy
samplenew3_00081229,angry
samplenew3_00018159,happy
samplenew3_00027349,happy
samplenew3_00110084,fear
samplenew3_00086125,happy
samplenew3_00106708,angry
samplenew3_00094708,happy
samplenew3_00034794,happy
samplenew3_00091031,happy
samplenew3_00065817,fear
samplenew3_00095070,angry
samplenew3_00088263,happy
samplenew3_00063871,neutral
samplenew3_00082666,happy
samplenew3_00048034,fear
samplenew3_00045032,angry
samplenew3_00022637,sad
samplenew3_00066264,neutral
samplenew3_00037585,happy
samplenew3_00040067,sad
samplenew3_00114532,happy
samplenew4_00010167,happy
samplenew3_00092581,sad
samplenew4_00001640,happy
samplenew3_00100008,happy
samplenew3_00025414,happy
samplenew3_00087676,happy
samplenew3_00096010,fear
samplenew3_00016132,neutral
samplenew3_00031944,fear
samplenew3_00109303,happy
samplenew3_00054369,happy
samplenew3_00086972,happy
samplenew3_00018169,disgust
samplenew3_00083776,happy
samplenew3_00064144,fear
samplenew3_00111201,neutral
samplenew3_00017450,happy
samplenew3_00076182,fear
samplenew3_00087184,happy
samplenew4_00000195,happy
samplenew3_00077459,angry
samplenew3_00069355,fear
samplenew3_00001317,neutral
samplenew3_00048324,sad
samplenew3_00020652,happy
samplenew4_00008598,happy
samplenew3_00106376,angry
samplenew3_00059402,angry
samplenew3_00103870,sad
samplenew4_00000094,fear
samplenew3_00110114,happy
samplenew3_00033956,happy
samplenew3_00008029,angry
samplenew3_00055022,happy
samplenew3_00010129,happy
samplenew3_00096570,happy
samplenew4_00011275,happy
samplenew3_00089869,happy
samplenew4_00011541,neutral
samplenew3_00071906,neutral
samplenew3_00030484,happy
samplenew3_00010036,happy
samplenew4_00003695,happy
samplenew3_00034716,happy
samplenew3_00058461,happy
samplenew3_00044722,happy
samplenew3_00101979,happy
samplenew3_00101275,happy
samplenew3_00080357,happy
samplenew3_00115582,happy
samplenew3_00114919,happy
samplenew3_00069264,happy
samplenew3_00012642,happy
samplenew3_00072346,happy
samplenew3_00098866,happy
samplenew3_00069546,sad
samplenew3_00063631,fear
samplenew3_00004315,neutral
samplenew3_00073866,happy
samplenew3_00111744,happy
samplenew3_00048314,happy
samplenew3_00092560,happy
samplenew3_00068922,happy
samplenew3_00037579,happy
samplenew3_00002846,happy
samplenew3_00037482,sad
samplenew3_00033858,angry
samplenew3_00020291,happy
samplenew3_00061759,happy
samplenew3_00105870,angry
samplenew3_00039425,sad
samplenew3_00063107,happy
samplenew3_00081970,sad
samplenew3_00031167,angry
samplenew3_00076411,happy
samplenew3_00032853,happy
samplenew3_00086613,angry
samplenew3_00017270,neutral
samplenew3_00040265,angry
samplenew3_00111820,sad
samplenew3_00082751,happy
samplenew3_00077251,happy
samplenew3_00082064,happy
samplenew3_00103492,neutral
samplenew3_00111225,happy
samplenew3_00069702,neutral
samplenew3_00080175,happy
samplenew4_00005335,happy
samplenew3_00057500,fear
samplenew3_00006670,sad
samplenew4_00002153,neutral
samplenew3_00112197,sad
samplenew3_00027309,happy
samplenew3_00111281,angry
samplenew3_00088949,happy
samplenew3_00066029,neutral
samplenew3_00036222,happy
samplenew3_00046585,happy
samplenew3_00101002,neutral
samplenew3_00057055,happy
samplenew3_00077062,happy
samplenew3_00053926,angry
samplenew3_00039777,neutral
samplenew3_00056999,happy
samplenew3_00056749,neutral
samplenew3_00057792,sad
samplenew3_00079344,happy
samplenew3_00083773,happy
samplenew3_00082989,sad
samplenew3_00100616,sad
samplenew3_00089604,sad
samplenew3_00045104,sad
samplenew3_00021151,sad
samplenew3_00010853,sad
samplenew3_00009435,neutral
samplenew3_00011170,happy
samplenew3_00099388,happy
samplenew3_00075913,happy
samplenew3_00089848,happy
samplenew3_00084081,happy
samplenew3_00032233,angry
samplenew3_00043874,fear
samplenew3_00102633,happy
samplenew3_00101228,happy
samplenew3_00046862,neutral
samplenew3_00087985,happy
samplenew3_00071666,happy
samplenew3_00025082,happy
samplenew3_00033633,angry
samplenew4_00010682,happy
samplenew3_00098511,fear
samplenew3_00088698,happy
samplenew3_00101512,happy
samplenew3_00085781,happy
samplenew3_00112751,happy
samplenew3_00033143,disgust
samplenew3_00005393,happy
samplenew3_00010850,angry
samplenew3_00073749,happy
samplenew3_00027090,angry
samplenew3_00009366,happy
samplenew3_00112847,neutral
samplenew3_00085769,angry
samplenew3_00105319,neutral
samplenew3_00091232,happy
samplenew3_00031773,neutral
samplenew3_00058465,happy
samplenew3_00058845,happy
samplenew3_00014607,neutral
samplenew3_00115207,angry
samplenew3_00114140,happy
samplenew3_00027753,happy
samplenew3_00001558,happy
samplenew3_00064699,neutral
samplenew4_00004398,happy
samplenew3_00054999,happy
samplenew3_00093147,happy
samplenew3_00059805,angry
samplenew4_00005004,disgust
samplenew3_00000319,happy
samplenew3_00014536,neutral
samplenew3_00093408,neutral
samplenew3_00070447,happy
samplenew3_00053136,happy
samplenew3_00007813,happy
samplenew3_00090924,happy
samplenew3_00034553,happy
samplenew3_00008472,happy
samplenew3_00094916,happy
samplenew3_00033412,neutral
samplenew3_00067636,sad
samplenew3_00017716,happy
samplenew3_00102293,angry
samplenew3_00114172,happy
samplenew3_00056192,sad
samplenew3_00111982,happy
samplenew3_00035504,happy
samplenew3_00091679,happy
samplenew3_00104414,happy
samplenew3_00028508,sad
samplenew3_00010516,happy
samplenew3_00099680,happy
samplenew4_00008828,happy
samplenew3_00055766,happy
samplenew3_00088848,fear
samplenew3_00065947,happy
samplenew3_00039281,sad
samplenew3_00088735,neutral
samplenew3_00061879,happy
samplenew3_00094874,happy
samplenew3_00081195,disgust
samplenew4_00007511,happy
samplenew3_00035522,happy
samplenew3_00072686,fear
samplenew3_00073240,happy
samplenew3_00036185,happy
samplenew3_00113384,sad
samplenew3_00064585,happy
samplenew3_00047546,neutral
samplenew4_00009033,happy
samplenew3_00055809,happy
samplenew3_00107039,happy
samplenew3_00072256,fear
samplenew3_00049006,happy
samplenew3_00073275,sad
samplenew3_00048460,happy
samplenew3_00021441,happy
samplenew3_00061567,happy
samplenew3_00075935,happy
samplenew3_00112142,sad
samplenew3_00014032,fear
samplenew3_00050109,sad
samplenew3_00001634,neutral
samplenew3_00098056,happy
samplenew3_00035933,happy
samplenew3_00007251,fear
samplenew3_00096157,happy
samplenew3_00070152,happy
samplenew3_00031434,happy
samplenew3_00051814,neutral
samplenew3_00070630,happy
samplenew3_00114934,happy
samplenew3_00025024,happy
samplenew3_00041452,angry
samplenew3_00075434,fear
samplenew3_00049747,angry
samplenew3_00014072,sad
samplenew4_00008758,happy
samplenew3_00029519,fear
samplenew3_00008820,happy
samplenew3_00021171,happy
samplenew3_00087568,happy
samplenew3_00049424,sad
samplenew3_00087500,happy
samplenew4_00011414,neutral
samplenew3_00060524,sad
samplenew3_00026528,happy
samplenew3_00026411,happy
samplenew3_00026648,fear
samplenew3_00058939,angry
samplenew3_00010121,happy
samplenew3_00064224,sad
samplenew3_00036531,sad
samplenew3_00028369,happy
samplenew3_00021351,happy
samplenew3_00042942,happy
samplenew3_00072272,fear
samplenew3_00024337,sad
samplenew3_00024906,neutral
samplenew3_00016475,neutral
samplenew4_00009803,happy
samplenew3_00085818,angry
samplenew3_00066560,sad
samplenew3_00071031,neutral
samplenew3_00002110,happy
samplenew4_00009753,happy
samplenew3_00110325,happy
samplenew3_00096422,happy
samplenew4_00000627,happy
samplenew3_00005098,neutral
samplenew3_00045923,fear
samplenew3_00115047,happy
samplenew3_00024643,disgust
samplenew3_00052808,happy
samplenew4_00003645,happy
samplenew3_00043809,neutral
samplenew3_00002410,happy
samplenew3_00091461,sad
samplenew3_00082043,happy
samplenew3_00008369,neutral
samplenew3_00115392,happy
samplenew3_00051018,sad
samplenew3_00031234,fear
samplenew3_00045170,sad
samplenew3_00013656,happy
samplenew4_00001017,happy
samplenew3_00032467,fear
samplenew3_00088925,fear
samplenew3_00024010,neutral
samplenew3_00020060,happy
samplenew4_00010862,sad
samplenew3_00016878,happy
samplenew3_00028923,fear
samplenew3_00069901,neutral
samplenew3_00011734,happy
samplenew3_00031822,fear
samplenew3_00009606,happy
samplenew3_00092311,neutral
samplenew3_00055184,happy
samplenew3_00053964,angry
samplenew3_00095527,sad
samplenew3_00072560,happy
samplenew3_00007098,happy
samplenew3_00062387,happy
samplenew3_00105346,happy
samplenew3_00020907,happy
samplenew3_00017581,angry
samplenew3_00000028,sad
samplenew3_00028098,angry
samplenew3_00052978,happy
samplenew3_00028130,angry
samplenew3_00102576,happy
samplenew3_00028791,happy
samplenew3_00017507,sad
samplenew3_00042236,sad
samplenew3_00102460,neutral
samplenew3_00091225,happy
samplenew3_00038249,happy
samplenew3_00096405,sad
samplenew3_00102388,neutral
samplenew3_00103572,happy
samplenew3_00036950,happy
samplenew3_00043018,happy
samplenew3_00059295,happy
samplenew3_00068808,sad
samplenew4_00002070,angry
samplenew3_00091094,happy
samplenew3_00030477,happy
samplenew3_00049147,happy
samplenew3_00072740,happy
samplenew3_00067855,happy
samplenew3_00056459,angry
samplenew3_00073132,angry
samplenew3_00044904,disgust
samplenew3_00009212,happy
samplenew3_00010216,happy
samplenew3_00016391,neutral
samplenew3_00045902,sad
samplenew3_00105299,fear
samplenew3_00075995,angry
samplenew3_00074802,angry
samplenew3_00093358,happy
samplenew3_00070624,sad
samplenew3_00044946,neutral
samplenew3_00045873,happy
samplenew3_00050920,happy
samplenew3_00065034,happy
samplenew4_00002972,happy
samplenew3_00040829,fear
samplenew4_00009865,happy
samplenew3_00109009,neutral
samplenew3_00105390,happy
samplenew3_00065241,angry
samplenew3_00024601,happy
samplenew3_00087453,happy
samplenew3_00064263,happy
samplenew3_00044681,neutral
samplenew3_00076585,neutral
samplenew3_00081204,happy
samplenew3_00113216,happy
samplenew3_00077677,happy
samplenew3_00038825,neutral
samplenew3_00087641,happy
samplenew3_00045262,happy
samplenew3_00031835,happy
samplenew3_00043415,happy
samplenew3_00008248,happy
samplenew3_00007022,angry
samplenew3_00097866,sad
samplenew3_00058014,happy
samplenew3_00058531,happy
samplenew3_00030216,happy
samplenew3_00014566,sad
samplenew3_00042153,happy
samplenew3_00067795,neutral
samplenew3_00115031,happy
samplenew3_00049561,angry
samplenew3_00114687,happy
samplenew3_00075229,neutral
samplenew3_00038534,happy
samplenew3_00089554,happy
samplenew3_00027195,happy
samplenew3_00106577,happy
samplenew3_00054156,happy
samplenew3_00098067,happy
samplenew3_00040223,happy
samplenew3_00048518,fear
samplenew3_00053657,happy
samplenew3_00080023,neutral
samplenew3_00092942,happy
samplenew3_00011293,happy
samplenew3_00047909,fear
samplenew3_00072310,neutral
samplenew3_00093594,happy
samplenew3_00011542,neutral
samplenew3_00102612,happy
samplenew3_00049638,happy
samplenew3_00054799,happy
samplenew3_00052742,neutral
samplenew3_00097445,fear
samplenew3_00090908,neutral
samplenew3_00095179,sad
samplenew3_00035045,happy
samplenew3_00057693,neutral
samplenew3_00095319,happy
samplenew3_00090354,happy
samplenew3_00046174,sad
samplenew3_00040020,happy
samplenew3_00062591,happy
samplenew3_00088804,happy
samplenew3_00071272,happy
samplenew3_00077563,happy
samplenew3_00074516,happy
samplenew3_00060473,happy
samplenew3_00041252,happy
samplenew3_00034761,angry
samplenew3_00039110,disgust
samplenew3_00034027,happy
samplenew3_00024133,sad
samplenew3_00039874,happy
samplenew3_00016396,disgust
samplenew3_00062856,happy
samplenew3_00065653,sad
samplenew3_00059661,happy
samplenew3_00111173,fear
samplenew3_00113156,disgust
samplenew3_00051398,happy
samplenew3_00071561,neutral
samplenew3_00028598,happy
samplenew3_00055724,happy
samplenew3_00086270,happy
samplenew3_00098364,sad
samplenew3_00069196,sad
samplenew3_00115021,happy
samplenew3_00073965,happy
samplenew3_00100748,fear
samplenew3_00092689,happy
samplenew3_00045562,happy
samplenew3_00112126,happy
samplenew3_00050017,happy
samplenew3_00005454,happy
samplenew3_00055490,happy
samplenew3_00076061,fear
samplenew4_00001144,happy
samplenew3_00060780,happy
samplenew3_00082996,happy
samplenew3_00032732,angry
samplenew3_00114069,sad
samplenew3_00088031,happy
samplenew3_00061454,angry
samplenew3_00050637,happy
samplenew3_00004593,happy
samplenew3_00062343,neutral
samplenew3_00040362,happy
samplenew3_00099327,happy
samplenew3_00014100,fear
samplenew3_00029130,happy
samplenew3_00082627,happy
samplenew3_00018656,angry
samplenew3_00102101,happy
samplenew3_00112269,happy
samplenew3_00001269,neutral
samplenew3_00013367,sad
samplenew3_00034696,happy
samplenew3_00103510,neutral
samplenew3_00001357,fear
samplenew3_00068894,happy
samplenew3_00030845,sad
samplenew3_00043071,happy
samplenew3_00098850,angry
samplenew3_00063409,happy
samplenew4_00003033,fear
samplenew3_00096954,happy
samplenew3_00088984,happy
samplenew3_00002180,happy
samplenew3_00105116,happy
samplenew3_00111315,sad
samplenew3_00092313,angry
samplenew3_00074094,neutral
samplenew3_00097364,happy
samplenew3_00091127,happy
samplenew3_00036061,neutral
samplenew3_00090180,happy
samplenew3_00114424,neutral
samplenew3_00085120,happy
samplenew3_00059118,happy
samplenew3_00111526,sad
samplenew3_00079680,angry
samplenew3_00010522,happy
samplenew3_00103917,happy
samplenew3_00098811,sad
samplenew4_00003946,happy
samplenew3_00079921,happy
samplenew3_00017182,happy
samplenew3_00047376,neutral
samplenew3_00005944,neutral
samplenew3_00064549,happy
samplenew3_00078149,neutral
samplenew3_00007139,sad
samplenew3_00027563,happy
samplenew3_00001299,happy
samplenew3_00081024,neutral
samplenew3_00039950,fear
samplenew3_00017419,happy
samplenew3_00068684,happy
samplenew4_00005025,happy
samplenew3_00000786,happy
samplenew3_00033339,happy
samplenew3_00102425,happy
samplenew3_00106146,happy
samplenew3_00115044,neutral
samplenew4_00001435,happy
samplenew3_00088200,happy
samplenew3_00079724,angry
